[epoch:0, iter:1] avg_LOSS: 2.494 | avg_ACC: 9.375% 
[epoch:8, iter:6737] avg_LOSS: 0.090 | avg_ACC: 96.911% 
[epoch:8, iter:6738] avg_LOSS: 0.090 | avg_ACC: 96.907% 
[epoch:8, iter:6739] avg_LOSS: 0.090 | avg_ACC: 96.911% 
[epoch:8, iter:6740] avg_LOSS: 0.090 | avg_ACC: 96.911% 
[epoch:8, iter:6741] avg_LOSS: 0.090 | avg_ACC: 96.907% 
[epoch:8, iter:6742] avg_LOSS: 0.090 | avg_ACC: 96.910% 
[epoch:8, iter:6743] avg_LOSS: 0.090 | avg_ACC: 96.914% 
[epoch:8, iter:6744] avg_LOSS: 0.090 | avg_ACC: 96.913% 
[epoch:8, iter:6745] avg_LOSS: 0.090 | avg_ACC: 96.907% 
[epoch:8, iter:6746] avg_LOSS: 0.090 | avg_ACC: 96.910% 
[epoch:8, iter:6747] avg_LOSS: 0.090 | avg_ACC: 96.913% 
[epoch:8, iter:6748] avg_LOSS: 0.090 | avg_ACC: 96.910% 
[epoch:8, iter:6749] avg_LOSS: 0.090 | avg_ACC: 96.907% 
[epoch:8, iter:6750] avg_LOSS: 0.090 | avg_ACC: 96.907% 
[epoch:8, iter:6751] avg_LOSS: 0.090 | avg_ACC: 96.900% 
[epoch:8, iter:6752] avg_LOSS: 0.090 | avg_ACC: 96.907% 
[epoch:8, iter:6753] avg_LOSS: 0.090 | avg_ACC: 96.906% 
[epoch:8, iter:6754] avg_LOSS: 0.090 | avg_ACC: 96.906% 
[epoch:8, iter:6755] avg_LOSS: 0.090 | avg_ACC: 96.906% 
[epoch:8, iter:6756] avg_LOSS: 0.090 | avg_ACC: 96.900% 
[epoch:8, iter:6757] avg_LOSS: 0.090 | avg_ACC: 96.900% 
[epoch:8, iter:6758] avg_LOSS: 0.090 | avg_ACC: 96.903% 
[epoch:8, iter:6759] avg_LOSS: 0.090 | avg_ACC: 96.903% 
[epoch:8, iter:6760] avg_LOSS: 0.090 | avg_ACC: 96.903% 
[epoch:8, iter:6761] avg_LOSS: 0.090 | avg_ACC: 96.903% 
[epoch:8, iter:6762] avg_LOSS: 0.090 | avg_ACC: 96.909% 
[epoch:8, iter:6763] avg_LOSS: 0.090 | avg_ACC: 96.915% 
[epoch:8, iter:6764] avg_LOSS: 0.090 | avg_ACC: 96.912% 
[epoch:8, iter:6765] avg_LOSS: 0.090 | avg_ACC: 96.909% 
[epoch:8, iter:6766] avg_LOSS: 0.090 | avg_ACC: 96.912% 
[epoch:8, iter:6767] avg_LOSS: 0.090 | avg_ACC: 96.915% 
[epoch:8, iter:6768] avg_LOSS: 0.090 | avg_ACC: 96.918% 
[epoch:8, iter:6769] avg_LOSS: 0.090 | avg_ACC: 96.924% 
[epoch:8, iter:6770] avg_LOSS: 0.090 | avg_ACC: 96.915% 
[epoch:8, iter:6771] avg_LOSS: 0.090 | avg_ACC: 96.914% 
[epoch:8, iter:6772] avg_LOSS: 0.090 | avg_ACC: 96.914% 
[epoch:8, iter:6773] avg_LOSS: 0.091 | avg_ACC: 96.902% 
[epoch:8, iter:6774] avg_LOSS: 0.091 | avg_ACC: 96.905% 
[epoch:8, iter:6775] avg_LOSS: 0.090 | avg_ACC: 96.911% 
[epoch:8, iter:6776] avg_LOSS: 0.090 | avg_ACC: 96.914% 
[epoch:8, iter:6777] avg_LOSS: 0.090 | avg_ACC: 96.917% 
[epoch:8, iter:6778] avg_LOSS: 0.090 | avg_ACC: 96.920% 
[epoch:8, iter:6779] avg_LOSS: 0.091 | avg_ACC: 96.905% 
[epoch:8, iter:6780] avg_LOSS: 0.091 | avg_ACC: 96.905% 
[epoch:8, iter:6781] avg_LOSS: 0.091 | avg_ACC: 96.902% 
[epoch:8, iter:6782] avg_LOSS: 0.091 | avg_ACC: 96.899% 
[epoch:8, iter:6783] avg_LOSS: 0.091 | avg_ACC: 96.896% 
[epoch:8, iter:6784] avg_LOSS: 0.091 | avg_ACC: 96.896% 
[epoch:8, iter:6785] avg_LOSS: 0.091 | avg_ACC: 96.890% 
[epoch:8, iter:6786] avg_LOSS: 0.091 | avg_ACC: 96.887% 
[epoch:8, iter:6787] avg_LOSS: 0.091 | avg_ACC: 96.887% 
[epoch:8, iter:6788] avg_LOSS: 0.091 | avg_ACC: 96.875% 
[epoch:8, iter:6789] avg_LOSS: 0.091 | avg_ACC: 96.878% 
[epoch:8, iter:6790] avg_LOSS: 0.091 | avg_ACC: 96.869% 
[epoch:8, iter:6791] avg_LOSS: 0.091 | avg_ACC: 96.869% 
[epoch:8, iter:6792] avg_LOSS: 0.091 | avg_ACC: 96.875% 
[epoch:8, iter:6793] avg_LOSS: 0.091 | avg_ACC: 96.875% 
[epoch:8, iter:6794] avg_LOSS: 0.091 | avg_ACC: 96.869% 
[epoch:8, iter:6795] avg_LOSS: 0.091 | avg_ACC: 96.872% 
[epoch:8, iter:6796] avg_LOSS: 0.091 | avg_ACC: 96.866% 
[epoch:8, iter:6797] avg_LOSS: 0.091 | avg_ACC: 96.872% 
[epoch:8, iter:6798] avg_LOSS: 0.091 | avg_ACC: 96.869% 
[epoch:8, iter:6799] avg_LOSS: 0.091 | avg_ACC: 96.875% 
[epoch:8, iter:6800] avg_LOSS: 0.091 | avg_ACC: 96.878% 
[epoch:8, iter:6801] avg_LOSS: 0.091 | avg_ACC: 96.884% 
[epoch:8, iter:6802] avg_LOSS: 0.091 | avg_ACC: 96.886% 
[epoch:8, iter:6803] avg_LOSS: 0.091 | avg_ACC: 96.886% 
[epoch:8, iter:6804] avg_LOSS: 0.091 | avg_ACC: 96.886% 
[epoch:8, iter:6805] avg_LOSS: 0.091 | avg_ACC: 96.884% 
[epoch:8, iter:6806] avg_LOSS: 0.091 | avg_ACC: 96.884% 
[epoch:8, iter:6807] avg_LOSS: 0.091 | avg_ACC: 96.884% 
[epoch:8, iter:6808] avg_LOSS: 0.091 | avg_ACC: 96.872% 
[epoch:8, iter:6809] avg_LOSS: 0.091 | avg_ACC: 96.872% 
[epoch:8, iter:6810] avg_LOSS: 0.092 | avg_ACC: 96.864% 
[epoch:8, iter:6811] avg_LOSS: 0.092 | avg_ACC: 96.867% 
[epoch:8, iter:6812] avg_LOSS: 0.092 | avg_ACC: 96.864% 
[epoch:8, iter:6813] avg_LOSS: 0.092 | avg_ACC: 96.858% 
[epoch:8, iter:6814] avg_LOSS: 0.092 | avg_ACC: 96.855% 
[epoch:8, iter:6815] avg_LOSS: 0.092 | avg_ACC: 96.853% 
[epoch:8, iter:6816] avg_LOSS: 0.092 | avg_ACC: 96.858% 
[epoch:8, iter:6817] avg_LOSS: 0.092 | avg_ACC: 96.853% 
[epoch:8, iter:6818] avg_LOSS: 0.092 | avg_ACC: 96.850% 
[epoch:8, iter:6819] avg_LOSS: 0.092 | avg_ACC: 96.847% 
[epoch:8, iter:6820] avg_LOSS: 0.092 | avg_ACC: 96.845% 
[epoch:8, iter:6821] avg_LOSS: 0.092 | avg_ACC: 96.842% 
[epoch:8, iter:6822] avg_LOSS: 0.092 | avg_ACC: 96.842% 
[epoch:8, iter:6823] avg_LOSS: 0.092 | avg_ACC: 96.836% 
[epoch:8, iter:6824] avg_LOSS: 0.092 | avg_ACC: 96.834% 
[epoch:8, iter:6825] avg_LOSS: 0.092 | avg_ACC: 96.831% 
[epoch:8, iter:6826] avg_LOSS: 0.092 | avg_ACC: 96.837% 
[epoch:8, iter:6827] avg_LOSS: 0.092 | avg_ACC: 96.837% 
[epoch:8, iter:6828] avg_LOSS: 0.092 | avg_ACC: 96.842% 
[epoch:8, iter:6829] avg_LOSS: 0.092 | avg_ACC: 96.840% 
[epoch:8, iter:6830] avg_LOSS: 0.092 | avg_ACC: 96.837% 
[epoch:8, iter:6831] avg_LOSS: 0.092 | avg_ACC: 96.837% 
[epoch:8, iter:6832] avg_LOSS: 0.092 | avg_ACC: 96.840% 
[epoch:8, iter:6833] avg_LOSS: 0.092 | avg_ACC: 96.834% 
[epoch:8, iter:6834] avg_LOSS: 0.092 | avg_ACC: 96.832% 
[epoch:8, iter:6835] avg_LOSS: 0.092 | avg_ACC: 96.837% 
[epoch:8, iter:6836] avg_LOSS: 0.092 | avg_ACC: 96.837% 
[epoch:8, iter:6837] avg_LOSS: 0.092 | avg_ACC: 96.832% 
[epoch:8, iter:6838] avg_LOSS: 0.093 | avg_ACC: 96.832% 
[epoch:8, iter:6839] avg_LOSS: 0.093 | avg_ACC: 96.824% 
[epoch:8, iter:6840] avg_LOSS: 0.093 | avg_ACC: 96.827% 
[epoch:8, iter:6841] avg_LOSS: 0.093 | avg_ACC: 96.827% 
[epoch:8, iter:6842] avg_LOSS: 0.093 | avg_ACC: 96.827% 
[epoch:8, iter:6843] avg_LOSS: 0.093 | avg_ACC: 96.830% 
[epoch:8, iter:6844] avg_LOSS: 0.093 | avg_ACC: 96.819% 
[epoch:8, iter:6845] avg_LOSS: 0.093 | avg_ACC: 96.822% 
[epoch:8, iter:6846] avg_LOSS: 0.093 | avg_ACC: 96.825% 
[epoch:8, iter:6847] avg_LOSS: 0.093 | avg_ACC: 96.822% 
[epoch:8, iter:6848] avg_LOSS: 0.093 | avg_ACC: 96.822% 
[epoch:8, iter:6849] avg_LOSS: 0.093 | avg_ACC: 96.820% 
[epoch:8, iter:6850] avg_LOSS: 0.093 | avg_ACC: 96.822% 
[epoch:8, iter:6851] avg_LOSS: 0.093 | avg_ACC: 96.822% 
[epoch:8, iter:6852] avg_LOSS: 0.093 | avg_ACC: 96.823% 
[epoch:8, iter:6853] avg_LOSS: 0.093 | avg_ACC: 96.823% 
[epoch:8, iter:6854] avg_LOSS: 0.093 | avg_ACC: 96.823% 
[epoch:8, iter:6855] avg_LOSS: 0.093 | avg_ACC: 96.820% 
[epoch:8, iter:6856] avg_LOSS: 0.093 | avg_ACC: 96.820% 
[epoch:8, iter:6857] avg_LOSS: 0.093 | avg_ACC: 96.826% 
[epoch:8, iter:6858] avg_LOSS: 0.093 | avg_ACC: 96.831% 
[epoch:8, iter:6859] avg_LOSS: 0.093 | avg_ACC: 96.831% 
[epoch:8, iter:6860] avg_LOSS: 0.093 | avg_ACC: 96.826% 
[epoch:8, iter:6861] avg_LOSS: 0.093 | avg_ACC: 96.823% 
[epoch:8, iter:6862] avg_LOSS: 0.093 | avg_ACC: 96.829% 
[epoch:8, iter:6863] avg_LOSS: 0.093 | avg_ACC: 96.834% 
[epoch:8, iter:6864] avg_LOSS: 0.093 | avg_ACC: 96.831% 
[epoch:8, iter:6865] avg_LOSS: 0.093 | avg_ACC: 96.829% 
[epoch:8, iter:6866] avg_LOSS: 0.093 | avg_ACC: 96.829% 
[epoch:8, iter:6867] avg_LOSS: 0.093 | avg_ACC: 96.824% 
[epoch:8, iter:6868] avg_LOSS: 0.093 | avg_ACC: 96.829% 
[epoch:8, iter:6869] avg_LOSS: 0.093 | avg_ACC: 96.829% 
[epoch:8, iter:6870] avg_LOSS: 0.093 | avg_ACC: 96.832% 
[epoch:8, iter:6871] avg_LOSS: 0.093 | avg_ACC: 96.837% 
[epoch:8, iter:6872] avg_LOSS: 0.092 | avg_ACC: 96.839% 
[epoch:8, iter:6873] avg_LOSS: 0.092 | avg_ACC: 96.842% 
[epoch:8, iter:6874] avg_LOSS: 0.092 | avg_ACC: 96.840% 
[epoch:8, iter:6875] avg_LOSS: 0.092 | avg_ACC: 96.840% 
[epoch:8, iter:6876] avg_LOSS: 0.092 | avg_ACC: 96.842% 
[epoch:8, iter:6877] avg_LOSS: 0.092 | avg_ACC: 96.847% 
[epoch:8, iter:6878] avg_LOSS: 0.092 | avg_ACC: 96.845% 
[epoch:8, iter:6879] avg_LOSS: 0.092 | avg_ACC: 96.842% 
[epoch:8, iter:6880] avg_LOSS: 0.092 | avg_ACC: 96.842% 
[epoch:8, iter:6881] avg_LOSS: 0.092 | avg_ACC: 96.843% 
[epoch:8, iter:6882] avg_LOSS: 0.093 | avg_ACC: 96.840% 
[epoch:8, iter:6883] avg_LOSS: 0.093 | avg_ACC: 96.838% 
[epoch:8, iter:6884] avg_LOSS: 0.093 | avg_ACC: 96.838% 
[epoch:8, iter:6885] avg_LOSS: 0.093 | avg_ACC: 96.840% 
[epoch:8, iter:6886] avg_LOSS: 0.093 | avg_ACC: 96.838% 
[epoch:8, iter:6887] avg_LOSS: 0.093 | avg_ACC: 96.843% 
[epoch:8, iter:6888] avg_LOSS: 0.092 | avg_ACC: 96.845% 
[epoch:8, iter:6889] avg_LOSS: 0.092 | avg_ACC: 96.848% 
[epoch:8, iter:6890] avg_LOSS: 0.092 | avg_ACC: 96.853% 
[epoch:8, iter:6891] avg_LOSS: 0.092 | avg_ACC: 96.850% 
[epoch:8, iter:6892] avg_LOSS: 0.093 | avg_ACC: 96.846% 
[epoch:8, iter:6893] avg_LOSS: 0.093 | avg_ACC: 96.843% 
[epoch:8, iter:6894] avg_LOSS: 0.093 | avg_ACC: 96.841% 
[epoch:8, iter:6895] avg_LOSS: 0.093 | avg_ACC: 96.841% 
[epoch:8, iter:6896] avg_LOSS: 0.093 | avg_ACC: 96.843% 
[epoch:8, iter:6897] avg_LOSS: 0.093 | avg_ACC: 96.843% 
[epoch:8, iter:6898] avg_LOSS: 0.093 | avg_ACC: 96.841% 
[epoch:8, iter:6899] avg_LOSS: 0.093 | avg_ACC: 96.841% 
[epoch:8, iter:6900] avg_LOSS: 0.093 | avg_ACC: 96.836% 
[epoch:8, iter:6901] avg_LOSS: 0.093 | avg_ACC: 96.836% 
[epoch:8, iter:6902] avg_LOSS: 0.093 | avg_ACC: 96.829% 
[epoch:8, iter:6903] avg_LOSS: 0.093 | avg_ACC: 96.834% 
[epoch:8, iter:6904] avg_LOSS: 0.093 | avg_ACC: 96.839% 
[epoch:8, iter:6905] avg_LOSS: 0.093 | avg_ACC: 96.841% 
[epoch:8, iter:6906] avg_LOSS: 0.093 | avg_ACC: 96.846% 
[epoch:8, iter:6907] avg_LOSS: 0.093 | avg_ACC: 96.844% 
[epoch:8, iter:6908] avg_LOSS: 0.093 | avg_ACC: 96.846% 
[epoch:8, iter:6909] avg_LOSS: 0.093 | avg_ACC: 96.842% 
[epoch:8, iter:6910] avg_LOSS: 0.093 | avg_ACC: 96.844% 
[epoch:8, iter:6911] avg_LOSS: 0.093 | avg_ACC: 96.844% 
[epoch:8, iter:6912] avg_LOSS: 0.093 | avg_ACC: 96.842% 
[epoch:8, iter:6913] avg_LOSS: 0.093 | avg_ACC: 96.839% 
[epoch:8, iter:6914] avg_LOSS: 0.093 | avg_ACC: 96.837% 
[epoch:8, iter:6915] avg_LOSS: 0.093 | avg_ACC: 96.835% 
[epoch:8, iter:6916] avg_LOSS: 0.093 | avg_ACC: 96.830% 
[epoch:8, iter:6917] avg_LOSS: 0.093 | avg_ACC: 96.835% 
[epoch:8, iter:6918] avg_LOSS: 0.093 | avg_ACC: 96.833% 
[epoch:8, iter:6919] avg_LOSS: 0.093 | avg_ACC: 96.833% 
[epoch:8, iter:6920] avg_LOSS: 0.093 | avg_ACC: 96.830% 
[epoch:8, iter:6921] avg_LOSS: 0.093 | avg_ACC: 96.835% 
[epoch:8, iter:6922] avg_LOSS: 0.093 | avg_ACC: 96.830% 
[epoch:8, iter:6923] avg_LOSS: 0.093 | avg_ACC: 96.835% 
[epoch:8, iter:6924] avg_LOSS: 0.093 | avg_ACC: 96.835% 
[epoch:8, iter:6925] avg_LOSS: 0.093 | avg_ACC: 96.835% 
[epoch:8, iter:6926] avg_LOSS: 0.093 | avg_ACC: 96.824% 
[epoch:8, iter:6927] avg_LOSS: 0.094 | avg_ACC: 96.819% 
[epoch:8, iter:6928] avg_LOSS: 0.094 | avg_ACC: 96.819% 
[epoch:8, iter:6929] avg_LOSS: 0.093 | avg_ACC: 96.824% 
[epoch:8, iter:6930] avg_LOSS: 0.093 | avg_ACC: 96.822% 
[epoch:8, iter:6931] avg_LOSS: 0.093 | avg_ACC: 96.824% 
[epoch:8, iter:6932] avg_LOSS: 0.093 | avg_ACC: 96.829% 
[epoch:8, iter:6933] avg_LOSS: 0.093 | avg_ACC: 96.822% 
[epoch:8, iter:6934] avg_LOSS: 0.093 | avg_ACC: 96.820% 
[epoch:8, iter:6935] avg_LOSS: 0.093 | avg_ACC: 96.820% 
[epoch:8, iter:6936] avg_LOSS: 0.093 | avg_ACC: 96.818% 
[epoch:8, iter:6937] avg_LOSS: 0.094 | avg_ACC: 96.811% 
[epoch:8, iter:6938] avg_LOSS: 0.094 | avg_ACC: 96.809% 
[epoch:8, iter:6939] avg_LOSS: 0.094 | avg_ACC: 96.811% 
[epoch:8, iter:6940] avg_LOSS: 0.094 | avg_ACC: 96.809% 
[epoch:8, iter:6941] avg_LOSS: 0.094 | avg_ACC: 96.809% 
[epoch:8, iter:6942] avg_LOSS: 0.094 | avg_ACC: 96.811% 
[epoch:8, iter:6943] avg_LOSS: 0.094 | avg_ACC: 96.811% 
[epoch:8, iter:6944] avg_LOSS: 0.093 | avg_ACC: 96.816% 
[epoch:8, iter:6945] avg_LOSS: 0.093 | avg_ACC: 96.816% 
[epoch:8, iter:6946] avg_LOSS: 0.093 | avg_ACC: 96.816% 
[epoch:8, iter:6947] avg_LOSS: 0.094 | avg_ACC: 96.812% 
[epoch:8, iter:6948] avg_LOSS: 0.094 | avg_ACC: 96.812% 
[epoch:8, iter:6949] avg_LOSS: 0.094 | avg_ACC: 96.812% 
[epoch:8, iter:6950] avg_LOSS: 0.094 | avg_ACC: 96.810% 
[epoch:8, iter:6951] avg_LOSS: 0.094 | avg_ACC: 96.810% 
[epoch:8, iter:6952] avg_LOSS: 0.094 | avg_ACC: 96.808% 
[epoch:8, iter:6953] avg_LOSS: 0.094 | avg_ACC: 96.806% 
[epoch:8, iter:6954] avg_LOSS: 0.094 | avg_ACC: 96.803% 
[epoch:8, iter:6955] avg_LOSS: 0.094 | avg_ACC: 96.806% 
[epoch:8, iter:6956] avg_LOSS: 0.094 | avg_ACC: 96.799% 
[epoch:8, iter:6957] avg_LOSS: 0.094 | avg_ACC: 96.797% 
[epoch:8, iter:6958] avg_LOSS: 0.094 | avg_ACC: 96.795% 
[epoch:8, iter:6959] avg_LOSS: 0.094 | avg_ACC: 96.795% 
[epoch:8, iter:6960] avg_LOSS: 0.094 | avg_ACC: 96.791% 
[epoch:8, iter:6961] avg_LOSS: 0.094 | avg_ACC: 96.793% 
[epoch:8, iter:6962] avg_LOSS: 0.094 | avg_ACC: 96.798% 
[epoch:8, iter:6963] avg_LOSS: 0.094 | avg_ACC: 96.793% 
[epoch:8, iter:6964] avg_LOSS: 0.094 | avg_ACC: 96.791% 
[epoch:8, iter:6965] avg_LOSS: 0.094 | avg_ACC: 96.789% 
[epoch:8, iter:6966] avg_LOSS: 0.094 | avg_ACC: 96.787% 
[epoch:8, iter:6967] avg_LOSS: 0.094 | avg_ACC: 96.785% 
[epoch:8, iter:6968] avg_LOSS: 0.094 | avg_ACC: 96.787% 
[epoch:8, iter:6969] avg_LOSS: 0.094 | avg_ACC: 96.790% 
[epoch:8, iter:6970] avg_LOSS: 0.094 | avg_ACC: 96.792% 
[epoch:8, iter:6971] avg_LOSS: 0.094 | avg_ACC: 96.794% 
[epoch:8, iter:6972] avg_LOSS: 0.094 | avg_ACC: 96.790% 
[epoch:8, iter:6973] avg_LOSS: 0.095 | avg_ACC: 96.788% 
[epoch:8, iter:6974] avg_LOSS: 0.095 | avg_ACC: 96.790% 
[epoch:8, iter:6975] avg_LOSS: 0.095 | avg_ACC: 96.784% 
[epoch:8, iter:6976] avg_LOSS: 0.095 | avg_ACC: 96.786% 
[epoch:8, iter:6977] avg_LOSS: 0.095 | avg_ACC: 96.786% 
[epoch:8, iter:6978] avg_LOSS: 0.095 | avg_ACC: 96.780% 
[epoch:8, iter:6979] avg_LOSS: 0.095 | avg_ACC: 96.784% 
[epoch:8, iter:6980] avg_LOSS: 0.095 | avg_ACC: 96.782% 
[epoch:8, iter:6981] avg_LOSS: 0.095 | avg_ACC: 96.782% 
[epoch:8, iter:6982] avg_LOSS: 0.095 | avg_ACC: 96.780% 
[epoch:8, iter:6983] avg_LOSS: 0.095 | avg_ACC: 96.780% 
[epoch:8, iter:6984] avg_LOSS: 0.095 | avg_ACC: 96.776% 
[epoch:8, iter:6985] avg_LOSS: 0.095 | avg_ACC: 96.779% 
[epoch:8, iter:6986] avg_LOSS: 0.095 | avg_ACC: 96.781% 
[epoch:8, iter:6987] avg_LOSS: 0.095 | avg_ACC: 96.779% 
[epoch:8, iter:6988] avg_LOSS: 0.095 | avg_ACC: 96.773% 
[epoch:8, iter:6989] avg_LOSS: 0.095 | avg_ACC: 96.775% 
[epoch:8, iter:6990] avg_LOSS: 0.095 | avg_ACC: 96.771% 
[epoch:8, iter:6991] avg_LOSS: 0.095 | avg_ACC: 96.769% 
[epoch:8, iter:6992] avg_LOSS: 0.095 | avg_ACC: 96.767% 
[epoch:8, iter:6993] avg_LOSS: 0.095 | avg_ACC: 96.769% 
[epoch:8, iter:6994] avg_LOSS: 0.095 | avg_ACC: 96.769% 
[epoch:8, iter:6995] avg_LOSS: 0.095 | avg_ACC: 96.765% 
[epoch:8, iter:6996] avg_LOSS: 0.095 | avg_ACC: 96.767% 
[epoch:8, iter:6997] avg_LOSS: 0.095 | avg_ACC: 96.763% 
[epoch:8, iter:6998] avg_LOSS: 0.095 | avg_ACC: 96.761% 
[epoch:8, iter:6999] avg_LOSS: 0.095 | avg_ACC: 96.755% 
[epoch:8, iter:7000] avg_LOSS: 0.095 | avg_ACC: 96.755% 
[epoch:8, iter:7001] avg_LOSS: 0.095 | avg_ACC: 96.749% 
[epoch:8, iter:7002] avg_LOSS: 0.095 | avg_ACC: 96.751% 
[epoch:8, iter:7003] avg_LOSS: 0.095 | avg_ACC: 96.754% 
[epoch:8, iter:7004] avg_LOSS: 0.095 | avg_ACC: 96.754% 
[epoch:8, iter:7005] avg_LOSS: 0.095 | avg_ACC: 96.756% 
[epoch:8, iter:7006] avg_LOSS: 0.095 | avg_ACC: 96.756% 
[epoch:8, iter:7007] avg_LOSS: 0.095 | avg_ACC: 96.758% 
[epoch:8, iter:7008] avg_LOSS: 0.095 | avg_ACC: 96.748% 
[epoch:8, iter:7009] avg_LOSS: 0.095 | avg_ACC: 96.748% 
[epoch:8, iter:7010] avg_LOSS: 0.095 | avg_ACC: 96.749% 
[epoch:8, iter:7011] avg_LOSS: 0.095 | avg_ACC: 96.753% 
[epoch:8, iter:7012] avg_LOSS: 0.095 | avg_ACC: 96.749% 
[epoch:8, iter:7013] avg_LOSS: 0.095 | avg_ACC: 96.745% 
[epoch:8, iter:7014] avg_LOSS: 0.095 | avg_ACC: 96.743% 
[epoch:8, iter:7015] avg_LOSS: 0.095 | avg_ACC: 96.739% 
[epoch:8, iter:7016] avg_LOSS: 0.096 | avg_ACC: 96.735% 
[epoch:8, iter:7017] avg_LOSS: 0.096 | avg_ACC: 96.735% 
[epoch:8, iter:7018] avg_LOSS: 0.096 | avg_ACC: 96.736% 
[epoch:8, iter:7019] avg_LOSS: 0.095 | avg_ACC: 96.740% 
[epoch:8, iter:7020] avg_LOSS: 0.096 | avg_ACC: 96.736% 
[epoch:8, iter:7021] avg_LOSS: 0.096 | avg_ACC: 96.736% 
[epoch:8, iter:7022] avg_LOSS: 0.096 | avg_ACC: 96.736% 
[epoch:8, iter:7023] avg_LOSS: 0.096 | avg_ACC: 96.741% 
[epoch:8, iter:7024] avg_LOSS: 0.096 | avg_ACC: 96.741% 
[epoch:8, iter:7025] avg_LOSS: 0.096 | avg_ACC: 96.741% 
[epoch:8, iter:7026] avg_LOSS: 0.096 | avg_ACC: 96.743% 
[epoch:8, iter:7027] avg_LOSS: 0.096 | avg_ACC: 96.743% 
[epoch:8, iter:7028] avg_LOSS: 0.096 | avg_ACC: 96.745% 
[epoch:8, iter:7029] avg_LOSS: 0.096 | avg_ACC: 96.746% 
[epoch:8, iter:7030] avg_LOSS: 0.096 | avg_ACC: 96.742% 
[epoch:8, iter:7031] avg_LOSS: 0.096 | avg_ACC: 96.740% 
[epoch:8, iter:7032] avg_LOSS: 0.096 | avg_ACC: 96.738% 
[epoch:8, iter:7033] avg_LOSS: 0.096 | avg_ACC: 96.738% 
[epoch:8, iter:7034] avg_LOSS: 0.096 | avg_ACC: 96.740% 
[epoch:8, iter:7035] avg_LOSS: 0.096 | avg_ACC: 96.741% 
[epoch:8, iter:7036] avg_LOSS: 0.096 | avg_ACC: 96.743% 
[epoch:8, iter:7037] avg_LOSS: 0.096 | avg_ACC: 96.741% 
[epoch:8, iter:7038] avg_LOSS: 0.096 | avg_ACC: 96.740% 
[epoch:9, iter:7039] avg_LOSS: 0.080 | avg_ACC: 96.875% 
[epoch:9, iter:7040] avg_LOSS: 0.108 | avg_ACC: 95.312% 
[epoch:9, iter:7041] avg_LOSS: 0.091 | avg_ACC: 95.833% 
[epoch:9, iter:7042] avg_LOSS: 0.084 | avg_ACC: 96.484% 
[epoch:9, iter:7043] avg_LOSS: 0.080 | avg_ACC: 96.875% 
[epoch:9, iter:7044] avg_LOSS: 0.105 | avg_ACC: 96.354% 
[epoch:9, iter:7045] avg_LOSS: 0.107 | avg_ACC: 95.982% 
[epoch:9, iter:7046] avg_LOSS: 0.108 | avg_ACC: 96.094% 
[epoch:9, iter:7047] avg_LOSS: 0.114 | avg_ACC: 95.833% 
[epoch:9, iter:7048] avg_LOSS: 0.112 | avg_ACC: 95.938% 
[epoch:9, iter:7049] avg_LOSS: 0.113 | avg_ACC: 95.881% 
[epoch:9, iter:7050] avg_LOSS: 0.108 | avg_ACC: 96.094% 
[epoch:9, iter:7051] avg_LOSS: 0.106 | avg_ACC: 96.274% 
[epoch:9, iter:7052] avg_LOSS: 0.102 | avg_ACC: 96.429% 
[epoch:9, iter:7053] avg_LOSS: 0.109 | avg_ACC: 96.250% 
[epoch:9, iter:7054] avg_LOSS: 0.107 | avg_ACC: 96.387% 
[epoch:9, iter:7055] avg_LOSS: 0.111 | avg_ACC: 96.048% 
[epoch:9, iter:7056] avg_LOSS: 0.112 | avg_ACC: 95.833% 
[epoch:9, iter:7057] avg_LOSS: 0.109 | avg_ACC: 95.970% 
[epoch:9, iter:7058] avg_LOSS: 0.109 | avg_ACC: 95.938% 
[epoch:9, iter:7059] avg_LOSS: 0.109 | avg_ACC: 95.908% 
[epoch:9, iter:7060] avg_LOSS: 0.108 | avg_ACC: 95.881% 
[epoch:9, iter:7061] avg_LOSS: 0.107 | avg_ACC: 95.992% 
[epoch:9, iter:7062] avg_LOSS: 0.110 | avg_ACC: 95.898% 
[epoch:9, iter:7063] avg_LOSS: 0.107 | avg_ACC: 96.000% 
[epoch:9, iter:7064] avg_LOSS: 0.104 | avg_ACC: 96.154% 
[epoch:9, iter:7065] avg_LOSS: 0.102 | avg_ACC: 96.238% 
[epoch:9, iter:7066] avg_LOSS: 0.100 | avg_ACC: 96.261% 
[epoch:9, iter:7067] avg_LOSS: 0.099 | avg_ACC: 96.282% 
[epoch:9, iter:7068] avg_LOSS: 0.098 | avg_ACC: 96.302% 
[epoch:9, iter:7069] avg_LOSS: 0.097 | avg_ACC: 96.321% 
[epoch:9, iter:7070] avg_LOSS: 0.097 | avg_ACC: 96.289% 
[epoch:9, iter:7071] avg_LOSS: 0.096 | avg_ACC: 96.402% 
[epoch:9, iter:7072] avg_LOSS: 0.095 | avg_ACC: 96.507% 
[epoch:9, iter:7073] avg_LOSS: 0.094 | avg_ACC: 96.562% 
[epoch:9, iter:7074] avg_LOSS: 0.093 | avg_ACC: 96.615% 
[epoch:9, iter:7075] avg_LOSS: 0.093 | avg_ACC: 96.622% 
[epoch:9, iter:7076] avg_LOSS: 0.091 | avg_ACC: 96.711% 
